anime_id,name,genre,type,episodes,rating,members,images,videos
31645,Persona 5 the Animation: The Day Breakers,"Action, Fantasy, Seinen, Supernatural",Special,1,7.27,12779,Unknow,Unknow
27539,Pikmin Short Movies,"Fantasy, Kids",Movie,3,7.27,406,Unknow,Unknow
2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",TV,49,7.27,1188,Unknow,Unknow
1236,SF Saiyuuki Starzinger,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,73,7.27,1199,Unknow,Unknow
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Fantasy, Magic, Romance, Super Power",TV,9,7.27,24799,Unknow,Unknow
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,"Action, Comedy, Police, Seinen",Special,1,7.27,2444,Unknow,Unknow
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,"Drama, Romance, Sci-Fi, Shounen",Movie,1,7.27,10233,Unknow,Unknow
4705,Tengen Toppa Gurren Lagann: Parallel Works,Music,Music,8,7.27,22213,Unknow,Unknow
22689,Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space",OVA,2,7.27,21616,Unknow,Unknow
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,"Comedy, Historical, Romance, Shoujo",OVA,1,7.27,46837,Unknow,Unknow
17699,Toriko Movie: Bishokushin no Special Menu,"Action, Adventure, Fantasy, Shounen",Movie,1,7.27,3077,Unknow,Unknow
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,"Action, Comedy, Romance, School, Sci-Fi",Special,1,7.27,1848,Unknow,Unknow
3738,Usavich II,"Adventure, Comedy",TV,13,7.27,3382,Unknow,Unknow
30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,"Music, Shoujo",Movie,1,7.26,1028,Unknow,Unknow
2225,Alps no Shoujo Heidi,"Drama, Historical, Slice of Life",TV,52,7.26,12014,Unknow,Unknow
10647,Ao no Exorcist: Ura Ex,"Action, Fantasy, Shounen, Supernatural",Special,10,7.26,43615,Unknow,Unknow
2825,Arabian Nights: Sindbad no Bouken (TV),"Adventure, Fantasy, Magic, Romance",TV,52,7.26,2631,Unknow,Unknow
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,"Comedy, School",Special,6,7.27,3817,Unknow,Unknow
9645,Be-Bop Highschool,"Comedy, School, Seinen",OVA,7,7.26,1180,Unknow,Unknow
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,"Comedy, Magic, School, Slice of Life",TV,12,7.26,13346,Unknow,Unknow
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.26,1479,Unknow,Unknow
4586,Daisuki! BuBu ChaCha,Kids,TV,26,7.26,800,Unknow,Unknow
2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,Fantasy,Movie,1,7.26,1181,Unknow,Unknow
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,"Adventure, Fantasy",Special,1,7.26,10516,Unknow,Unknow
6361,ef: A Tale of Memories. - Prologue,"Drama, Music",Special,1,7.26,21002,Unknow,Unknow
13183,Fate/Zero Remix,"Action, Fantasy, Supernatural",Special,2,7.26,10824,Unknow,Unknow
380,Fushigi Yuugi OVA,"Adventure, Comedy, Fantasy, Historical, Romance, Shoujo",OVA,3,7.26,14863,Unknow,Unknow
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,Comedy,Special,2,7.25,943,Unknow,Unknow
243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",TV,13,7.26,67916,Unknow,Unknow
1016,Gunnm,"Drama, Mecha, Sci-Fi, Shounen",OVA,2,7.26,22648,Unknow,Unknow
3299,H2O: Footprints in the Sand,"Harem, Romance, School",TV,12,7.26,64975,Unknow,Unknow
9958,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",Movie,1,7.26,22973,Unknow,Unknow
23153,Hayate no Gotoku! OVA,"Comedy, Harem, Parody, Romance, Shounen",OVA,3,7.26,6001,Unknow,Unknow
3946,Jarinko Chie,"Comedy, Drama, Slice of Life",Movie,1,7.26,1406,Unknow,Unknow
2602,Kenkou Zenrakei Suieibu Umishou,"Comedy, Ecchi, School, Shounen, Sports",TV,13,7.26,25814,Unknow,Unknow
5717,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",Special,2,7.26,24379,Unknow,Unknow
31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy, Romance, School, Shounen, Supernatural",TV,25,7.26,15519,Unknow,Unknow
631,Mahoromatic Summer Special,"Comedy, Ecchi, Romance, Sci-Fi",Special,1,7.26,7945,Unknow,Unknow
629,Mahoutsukai Tai! OVA,"Comedy, Fantasy, Magic, Romance, Sci-Fi",OVA,6,7.26,4460,Unknow,Unknow
14817,Mouretsu Pirates: Abyss of Hyperspace,"Sci-Fi, Space",Movie,1,7.26,7787,Unknow,Unknow
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",TV,51,7.26,29989,Unknow,Unknow
19511,Naruto Shippuuden: Sunny Side Battle,"Action, Comedy, Martial Arts, Shounen, Super Power",Special,1,7.26,13014,Unknow,Unknow
4191,Popolocrois Monogatari,"Adventure, Fantasy",TV,25,7.26,1260,Unknow,Unknow
15649,Puchimas!: Petit iDOLM@STER,"Comedy, Slice of Life",ONA,64,7.26,9208,Unknow,Unknow
2110,Rockman.EXE Beast,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,25,7.26,4006,Unknow,Unknow
3624,Seimei no Kagaku: Micro Patrol,Adventure,TV,26,7.26,801,Unknow,Unknow
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Comedy,Special,1,7.26,13238,Unknow,Unknow
33004,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School",Special,35,7.26,10434,Unknow,Unknow
3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.26,5743,Unknow,Unknow
2816,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",TV,44,7.26,3100,Unknow,Unknow
732,Vampire Hunter D,"Action, Horror, Sci-Fi, Supernatural, Vampire",Movie,1,7.26,42377,Unknow,Unknow
394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,12,7.25,37944,Unknow,Unknow
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, School, Seinen",OVA,1,7.25,59965,Unknow,Unknow
9539,Cardfight!! Vanguard,"Action, Adventure, Demons, Game, Shounen",TV,65,7.25,24821,Unknow,Unknow
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life",Special,9,7.25,22926,Unknow,Unknow
1132,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",TV,50,7.25,74929,Unknow,Unknow
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.25,1075,Unknow,Unknow
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.25,1327,Unknow,Unknow
5760,Dororo to Hyakkimaru,"Action, Adventure, Supernatural",TV,26,7.25,1238,Unknow,Unknow
4246,Eureka Seven: Pocket ga Niji de Ippai,"Adventure, Mecha, Romance, Sci-Fi",Movie,1,7.25,32514,Unknow,Unknow
1534,Futari wa Precure: Splash☆Star,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,7.25,5384,Unknow,Unknow
12419,Guilty Crown Kiseki: Reassortment,"Action, Sci-Fi, Super Power",Special,1,7.25,21388,Unknow,Unknow
13161,Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy, Super Power",TV,12,7.25,156044,Unknow,Unknow
11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",TV,12,7.25,154595,Unknow,Unknow
2264,Jungle Taitei Movie (1997),"Adventure, Fantasy",Movie,1,7.25,1771,Unknow,Unknow
28869,Kaitou Joker 2nd Season,"Adventure, Comedy, Mystery, Shounen",TV,13,7.25,2655,Unknow,Unknow
16033,Karneval,"Fantasy, Sci-Fi, Shoujo",OVA,1,7.25,11320,Unknow,Unknow
2048,Kikou Ryohei Mellowlink,"Action, Mecha, Military, Sci-Fi",OVA,12,7.25,3303,Unknow,Unknow
15359,Kyousou Giga (2012),"Action, Fantasy, Supernatural",ONA,5,7.25,17584,Unknow,Unknow
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",TV,27,7.25,16288,Unknow,Unknow
1417,Lupin III: Moeyo Zantetsuken!,"Action, Adventure, Comedy, Shounen",Special,1,7.25,3456,Unknow,Unknow
30014,Momokuri,"Comedy, Romance, Slice of Life",ONA,26,7.25,26147,Unknow,Unknow
13409,Moyashimon Returns,"Comedy, School, Supernatural",TV,11,7.25,16251,Unknow,Unknow
3305,Muteki Koujin Daitarn 3,"Mecha, Sci-Fi",TV,40,7.25,1270,Unknow,Unknow
1732,Negima!? Natsu Special!?,"Comedy, Ecchi, Fantasy, Romance",OVA,1,7.25,12554,Unknow,Unknow
459,One Piece Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.25,46455,Unknow,Unknow
5440,Ougon Yuusha Goldran,"Action, Adventure, Fantasy, Mecha, Sci-Fi, Shounen",TV,48,7.25,910,Unknow,Unknow
1493,Project ARMS: The 2nd Chapter,"Action, Fantasy, Martial Arts, School, Super Power",TV,26,7.25,3368,Unknow,Unknow
1538,Pumpkin Scissors,"Action, Comedy, Drama, Military",TV,24,7.25,23931,Unknow,Unknow
23043,Re Boot,"Drama, Music, School, Slice of Life",Music,1,7.25,1544,Unknow,Unknow
2543,Robin Hood no Daibouken,"Adventure, Historical, Romance",TV,52,7.25,3921,Unknow,Unknow
2109,Rockman.EXE Stream,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",TV,51,7.25,4161,Unknow,Unknow
3868,Rose of Versailles Movie,"Drama, Historical, Romance, Shoujo",Movie,1,7.25,1824,Unknow,Unknow
22359,Sanzoku no Musume Ronja,Adventure,TV,26,7.25,15236,Unknow,Unknow
12823,Shakugan no Shana III (Final) Specials,"Comedy, Parody",Special,2,7.25,13494,Unknow,Unknow
3221,Shakugan no Shana Movie Special,"Adventure, Comedy, Fantasy, Parody",Special,1,7.25,19488,Unknow,Unknow
1823,Shin Hakkenden,"Action, Adventure, Martial Arts, Sci-Fi",TV,26,7.25,2692,Unknow,Unknow
19211,Suisei no Gargantia Specials,"Action, Mecha, Sci-Fi",Special,2,7.24,25383,Unknow,Unknow
8909,Tales of Symphonia The Animation: Tethe&#039;alla-hen Specials,Comedy,Special,4,7.25,5067,Unknow,Unknow
1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",TV,26,7.25,17943,Unknow,Unknow
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,"Ecchi, Music",Music,1,7.25,18991,Unknow,Unknow
53,Ai Yori Aoshi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,24,7.24,66597,Unknow,Unknow
7059,Black★Rock Shooter (OVA),"Action, Drama, School, Slice of Life",OVA,1,7.24,130665,Unknow,Unknow
3460,Bosco Daibouken,"Adventure, Fantasy, Kids",TV,26,7.24,699,Unknow,Unknow
31145,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,"Comedy, Military",Special,1,7.24,3310,Unknow,Unknow
1778,Dae Jang Geum: Jang Geum&#039;s Dream,"Adventure, Comedy, Historical",TV,26,7.24,1315,Unknow,Unknow
12879,Dantalian no Shoka: Ibarahime,"Action, Historical, Mystery",OVA,1,7.24,14079,Unknow,Unknow
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.24,59207,Unknow,Unknow
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power",OVA,1,7.24,18795,Unknow,Unknow
1179,Gakuen Senki Muryou,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",TV,26,7.24,3108,Unknow,Unknow
3219,Gakuen Utopia Manabi Straight! Special,"Comedy, School, Sci-Fi, Slice of Life",Special,1,7.24,4800,Unknow,Unknow
6610,Ibara no Ou,"Action, Mystery, Sci-Fi, Thriller",Movie,1,7.24,38670,Unknow,Unknow
3270,IGPX: Immortal Grand Prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",TV,13,7.24,11386,Unknow,Unknow
3421,Kodomo no Omocha,"Comedy, Drama, School, Shoujo",OVA,1,7.24,3118,Unknow,Unknow
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,"Adventure, Shounen, Supernatural",Movie,1,7.24,3630,Unknow,Unknow
25143,"Kono Danshi, Sekika ni Nayandemasu.","Drama, School, Shounen Ai",OVA,1,7.24,8873,Unknow,Unknow
690,Kyuuketsuhime Miyu (TV),"Action, Demons, Drama, Horror, Vampire",TV,26,7.24,21550,Unknow,Unknow
1164,Mahou Senshi Louie,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,24,7.24,12687,Unknow,Unknow
872,Mahou Shoujo-tai Arusu,"Adventure, Comedy, Fantasy, Magic",TV,40,7.24,16571,Unknow,Unknow
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,"Action, Mecha, Military",Special,1,7.24,3547,Unknow,Unknow
5343,Monkey Punch: Manga Katsudou Daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",TV,12,7.24,746,Unknow,Unknow
8917,Mouretsu Pirates,"Sci-Fi, Space",TV,26,7.24,48245,Unknow,Unknow
30771,Mudai,"Drama, Music, Romance, Slice of Life",Music,1,7.24,1242,Unknow,Unknow
34034,Pokemon Sun &amp; Moon,"Action, Game, Kids, School",TV,Unknown,7.23,11030,Unknow,Unknow
11841,Qin Shiming Yue Zhi: Ye Jin Tianming,"Action, Fantasy, Historical, Martial Arts",TV,18,7.24,366,Unknow,Unknow
3363,RD Sennou Chousashitsu,"Action, Sci-Fi",TV,26,7.24,16331,Unknow,Unknow
4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,7.24,203958,Unknow,Unknow
678,Shadow Skill: Eigi,"Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power",TV,26,7.24,7977,Unknow,Unknow
19117,Toaru Hikuushi e no Koiuta,"Adventure, Drama, Romance",TV,13,7.24,53375,Unknow,Unknow
2429,Unico: Mahou no Shima e,"Adventure, Fantasy, Kids",Movie,1,7.24,1200,Unknow,Unknow
2716,Urayasu Tekkin Kazoku,"Comedy, Shounen",TV,33,7.24,923,Unknow,Unknow
13171,Wasurenagumo,"Comedy, Supernatural",Movie,1,7.24,18000,Unknow,Unknow
1891,YAT Anshin! Uchuu Ryokou,"Adventure, Comedy, Sci-Fi, Shounen",TV,50,7.24,887,Unknow,Unknow
1246,Yuugo: Koushounin,"Action, Drama, Military, Mystery, Psychological, Seinen",TV,13,7.24,6108,Unknow,Unknow
8475,Asura,"Drama, Historical",Movie,1,7.23,16702,Unknow,Unknow
24973,Bokura wa Minna Kawaisou Specials,Comedy,Special,14,7.23,7292,Unknow,Unknow
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,11,7.23,16116,Unknow,Unknow
8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.23,1125,Unknow,Unknow
4690,Cyborg 009 (1979),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,7.23,3625,Unknow,Unknow
2962,Digimon Adventure 02 Movies,"Adventure, Fantasy, Kids, Sci-Fi",Movie,2,7.23,26543,Unknow,Unknow
4200,Dirty Pair OVA,"Adventure, Comedy, Police, Sci-Fi",OVA,10,7.23,2783,Unknow,Unknow
2674,Doraemon Movie 16: Nobita no Sousei Nikki,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.23,864,Unknow,Unknow
5670,GA: Geijutsuka Art Design Class,"Comedy, School, Seinen, Slice of Life",TV,12,7.23,12825,Unknow,Unknow
18411,Gingitsune,"Seinen, Slice of Life, Supernatural",TV,12,7.23,33429,Unknow,Unknow
3760,Grimm Douwa: Kin no Tori,"Adventure, Fantasy",Movie,1,7.23,405,Unknow,Unknow
13561,Guilty Crown: 4-koma Gekijou,Comedy,Special,11,7.23,13053,Unknow,Unknow
3121,Kodomo no Jikan OVA,"Comedy, Ecchi, School",OVA,3,7.23,20376,Unknow,Unknow
1397,Macross 7,"Action, Adventure, Comedy, Drama, Mecha, Military, Music, Romance, Sci-Fi, Shounen",TV,49,7.23,15420,Unknow,Unknow
2459,Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,"Comedy, Drama, Romance",OVA,1,7.23,2341,Unknow,Unknow
1215,Mobile Suit Gundam Seed C.E.73: Stargazer,"Mecha, Military, Sci-Fi, Space",ONA,3,7.23,15203,Unknow,Unknow
15719,Oda Nobuna no Yabou Soushuuhen,"Comedy, Historical, Romance",Special,1,7.23,5965,Unknow,Unknow
1565,Pokemon Diamond &amp; Pearl,"Action, Adventure, Comedy, Fantasy, Kids",TV,191,7.23,48203,Unknow,Unknow
31564,Sansha Sanyou,"Comedy, School, Slice of Life",TV,12,7.23,28423,Unknow,Unknow
9055,Tamayura,"Comedy, Drama, Slice of Life",OVA,4,7.23,23883,Unknow,Unknow
22583,Uchuu Kyoudai: Number Zero,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",Movie,1,7.22,2657,Unknow,Unknow
842,Ushio to Tora,"Action, Comedy, Horror",OVA,10,7.23,6086,Unknow,Unknow
21189,"Wake Up, Girls! Shichinin no Idol","Drama, Music",Movie,1,7.23,14420,Unknow,Unknow
553,Yami no Matsuei,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",TV,13,7.23,34177,Unknow,Unknow
482,Yu☆Gi☆Oh!: Duel Monsters GX,"Action, Comedy, Fantasy, Game, Shounen",TV,180,7.23,74331,Unknow,Unknow
11339,A-Channel+smile,"Comedy, School, Seinen, Slice of Life",OVA,2,7.22,13671,Unknow,Unknow
16201,Aku no Hana,"Drama, Psychological, Romance, School",TV,13,7.22,86669,Unknow,Unknow
3079,Aoki Ryuusei SPT Layzner,"Mecha, Military, Sci-Fi, Shounen, Space",TV,38,7.22,2378,Unknow,Unknow
22677,Appleseed Alpha,"Action, Adventure, Mecha, Military, Police, Sci-Fi",Movie,1,7.22,8048,Unknow,Unknow
23361,Bakuman. 3rd Season Specials,Comedy,Special,2,7.22,6765,Unknow,Unknow
1576,Bakumatsu Kikansetsu Irohanihoheto,"Action, Drama, Historical, Samurai",ONA,26,7.22,28097,Unknow,Unknow
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Shoujo,Special,1,7.22,10441,Unknow,Unknow
4286,Bonobono (TV),Comedy,TV,48,7.22,418,Unknow,Unknow
6280,Cat Shit One,"Action, Fantasy, Military",ONA,1,7.22,19762,Unknow,Unknow
2199,Chirin no Suzu,"Adventure, Drama, Fantasy",Movie,1,7.22,3344,Unknow,Unknow
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,"Comedy, School",ONA,6,7.22,31544,Unknow,Unknow
8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.22,1122,Unknow,Unknow
424,Dirty Pair,"Adventure, Comedy, Police, Sci-Fi",TV,24,7.22,9131,Unknow,Unknow
10948,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,1,7.22,3518,Unknow,Unknow
5983,Higepiyo,Comedy,TV,39,7.22,4427,Unknow,Unknow
665,JoJo no Kimyou na Bouken: Adventure,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",OVA,7,7.22,20337,Unknow,Unknow
29927,Kaguya-hime,"Historical, Kids",Movie,1,7.22,470,Unknow,Unknow
32686,Keijo!!!!!!!!,"Ecchi, Shounen, Sports",TV,12,7.22,83438,Unknow,Unknow
4375,Kyoro-chan,"Adventure, Comedy, Fantasy",TV,91,7.22,1124,Unknow,Unknow
1738,Muteki Kanban Musume,"Action, Comedy, Martial Arts, Parody, Shounen",TV,12,7.22,12409,Unknow,Unknow
5200,Offside (TV),"Action, Drama, Sports",TV,39,7.22,1232,Unknow,Unknow
785,Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",OVA,2,7.22,13885,Unknow,Unknow
10822,Ranma ½: Totteoki Talk Best of Memories,"Comedy, Martial Arts, Slice of Life",OVA,1,7.22,1996,Unknow,Unknow
1601,Red Garden,"Drama, Mystery",TV,22,7.22,27169,Unknow,Unknow
5691,Rekka no Honoo: Final Burning,"Action, Adventure, Magic, Martial Arts, School, Sci-Fi, Super Power",Special,1,7.22,4083,Unknow,Unknow
5199,Seto no Hanayome Fan Disc,"Comedy, Parody, School",Special,2,7.22,4855,Unknow,Unknow
1066,Shakugan no Shana Specials,"Comedy, Parody",Special,4,7.22,27261,Unknow,Unknow
566,Tetsuwan Birdy,"Action, Comedy, Sci-Fi, Shounen",OVA,4,7.22,13855,Unknow,Unknow
21085,Witch Craft Works,"Action, Fantasy, Magic, Seinen, Supernatural",TV,12,7.22,106381,Unknow,Unknow
1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy, Romance, School, Sci-Fi",TV,12,7.22,22770,Unknow,Unknow
29513,Aki no Kanade,"Music, School, Slice of Life",Movie,1,7.21,9611,Unknow,Unknow
54,Appleseed (Movie),"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",Movie,1,7.21,49553,Unknow,Unknow
762,Bleach: Memories in the Rain,"Action, Adventure, Drama, Shounen, Supernatural",Special,1,7.21,78111,Unknow,Unknow
2043,Cat&#039;s Eye,"Action, Adventure, Comedy, Mystery, Romance",TV,73,7.21,7608,Unknow,Unknow
1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",TV,26,7.21,4838,Unknow,Unknow
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.21,1517,Unknow,Unknow
10155,Dog Days,"Action, Adventure, Fantasy, Magic",TV,13,7.21,97809,Unknow,Unknow
2517,Eikoku Koi Monogatari Emma: Intermission,"Drama, Historical, Romance, Seinen, Slice of Life",Special,1,7.21,3261,Unknow,Unknow
28211,Harmony,"Psychological, Sci-Fi",Movie,1,7.21,25245,Unknow,Unknow
7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12,7.21,203618,Unknow,Unknow
4156,Ichigo Mashimaro Episode 0,Comedy,Special,1,7.21,9610,Unknow,Unknow
432,Iria: Zeiram The Animation,"Action, Adventure, Sci-Fi, Space",OVA,6,7.21,10208,Unknow,Unknow
31405,Joker Game,"Drama, Historical, Military",TV,12,7.21,102560,Unknow,Unknow
9159,Kaibutsu Oujo (OVA),"Action, Comedy, Horror, Shounen, Supernatural",OVA,3,7.21,8690,Unknow,Unknow
2176,Kiddy Grade: Ignition,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.21,3466,Unknow,Unknow
20649,Kimi no Iru Machi OVA,"Drama, Romance, Slice of Life",OVA,2,7.21,9866,Unknow,Unknow
21853,Love Live! School Idol Project Recap,"Music, School, Slice of Life",Special,1,7.21,4249,Unknow,Unknow
1588,Mamoru-kun ni Megami no Shukufuku wo!,"Comedy, Romance, School",TV,24,7.21,16922,Unknow,Unknow
4926,Marco: Haha wo Tazunete Sanzenri,"Adventure, Drama",Movie,1,7.21,1060,Unknow,Unknow
11761,Medaka Box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,7.21,110042,Unknow,Unknow
21603,Mekakucity Actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12,7.21,198876,Unknow,Unknow
1135,Munto: Toki no Kabe wo Koete,"Action, Fantasy, Magic, Super Power",OVA,1,7.21,7843,Unknow,Unknow
2200,Muteki Choujin Zanbot 3,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,23,7.21,1570,Unknow,Unknow
11021,Muv-Luv Alternative: Total Eclipse,"Action, Mecha, Military, Sci-Fi",TV,24,7.21,55531,Unknow,Unknow
1546,Negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",TV,26,7.21,44009,Unknow,Unknow
1619,Negima!? Haru Special!?,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",OVA,1,7.21,13563,Unknow,Unknow
1944,Photon,"Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi",OVA,6,7.21,7935,Unknow,Unknow
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,"Fantasy, Magic, Shoujo",Movie,1,7.21,2530,Unknow,Unknow
609,Saishuu Heiki Kanojo: Another Love Song,"Drama, Romance, Sci-Fi",OVA,2,7.21,12239,Unknow,Unknow
6203,Sasameki Koto,"Comedy, Romance, School, Shoujo Ai",TV,13,7.21,34297,Unknow,Unknow
2117,Shin Captain Tsubasa,"Action, Shounen, Sports",OVA,13,7.21,4630,Unknow,Unknow
1101,Tenchi Muyou! Manatsu no Eve,"Action, Comedy, Sci-Fi, Shounen, Space",Movie,1,7.21,10523,Unknow,Unknow
9733,The TV Show,Music,Music,1,7.21,2066,Unknow,Unknow
1539,Touch: Cross Road - Kaze no Yukue,"Romance, Shounen, Sports",Special,1,7.21,1513,Unknow,Unknow
19383,Yami Shibai,"Dementia, Horror, Supernatural",TV,13,7.21,33275,Unknow,Unknow
1264,Yoroiden Samurai Troopers,"Adventure, Samurai, Sci-Fi, Shounen",TV,39,7.21,11015,Unknow,Unknow
5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,"Adventure, Fantasy, Game, Shounen",Special,1,7.21,9429,Unknow,Unknow
3505,Yuusha Shirei Dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",TV,48,7.21,689,Unknow,Unknow
367,Akazukin Chacha OVA,"Comedy, Fantasy, Magic",OVA,3,7.2,1659,Unknow,Unknow
1079,Armitage III,"Action, Adventure, Mecha, Police, Romance, Sci-Fi",OVA,4,7.2,14930,Unknow,Unknow
19877,Battle Spirits: Sword Eyes Gekitouden,Shounen,TV,21,7.21,570,Unknow,Unknow
9907,Bokura no Live Kimi to no Life,Music,Music,1,7.2,10426,Unknow,Unknow
6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",TV,12,7.2,121005,Unknow,Unknow
2669,Doraemon Movie 06: Nobita no Little Star Wars,"Fantasy, Space",Movie,1,7.2,1059,Unknow,Unknow
2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,"Adventure, Fantasy, Kids, Shounen",Movie,1,7.2,896,Unknow,Unknow
15159,Fantastic Children Special,Slice of Life,Special,1,7.2,873,Unknow,Unknow
